# Created by Octave 3.0.1, Fri Feb 13 17:46:31 2009 CST <agam@localhost>
# name: set3
# type: matrix
# rows: 200
# columns: 2
 4.623115577889448 1.838085008663974
 8.793969849246231 -0.06971109733031068
 8.994974874371859 0.3747059468470624
 8.040201005025127 -0.46400448206539
 3.668341708542714 0.6782342647269262
 2.311557788944724 -0.1696227282525412
 3.869346733668342 0.9427087443504245
 1.306532663316583 0.1786213926129892
 0.2512562814070352 -0.07585501061226627
 9.346733668341709 0.239996054939726
 7.185929648241206 0.1423727713625793
 5.527638190954774 1.915708644195693
 1.155778894472362 -0.1864777492601126
 4.572864321608041 1.61041633643588
 6.432160804020101 0.7353048110622356
 5.829145728643216 1.432136630122006
 2.562814070351759 0.2912794913448257
 8.492462311557789 -0.05945718876621875
 7.63819095477387 -0.1232270506943713
 0.6030150753768845 -0.12346745509528
 5.226130653266332 1.961786191093745
 0.5025125628140704 -0.3563573836430764
 3.316582914572864 0.5894159996865223
 8.844221105527639 -0.2500122019294304
 3.5678391959799 0.8559047098623394
 3.718592964824121 0.8167910908105213
 6.180904522613066 0.779616892158791
 7.989949748743719 0.02952116717348591
 8.291457286432161 0.02827308799569401
 9.698492462311558 -0.1277970434431172
 2.060301507537689 -0.1891336076225335
 0.4020100502512563 0.2911535580044873
 3.819095477386935 0.8943022641685427
 6.884422110552764 0.3679871972551761
 0.6532663316582915 -0.2078228233099744
 6.532663316582915 0.5944756878622333
 9.597989949748744 0.03143639507027356
 4.170854271356784 1.298015969666209
 5.778894472361809 1.46348516972959
 9.49748743718593 -0.1119196110199509
 6.984924623115578 0.03730101184827717
 0.7035175879396985 0.1449040295483475
 4.723618090452262 2.293257216594923
 7.939698492462312 -0.08678035181417199
 1.85929648241206 0.1886273656033467
 4.824120603015076 1.727750968357552
 3.21608040201005 0.6222150742956876
 10 -0.2191051559946471
 7.587939698492463 0.2881400040425229
 4.42211055276382 2.081505609965212
 3.467336683417086 0.7463338799448794
 5.577889447236181 1.469702236815773
 7.839195979899498 -0.2022233029672911
 8.592964824120603 -0.3135094867531643
 1.658291457286432 -0.2976041036793682
 8.944723618090453 0.1830024713132257
 1.206030150753769 -0.2160470449323214
 8.140703517587941 -0.1559719892430382
 0.3015075376884422 -0.2719132573233391
 8.643216080402011 0.06402306159512608
 9.195979899497488 0.2147343299560887
 0 0.1309405925679279
 0.8040201005025126 0.00894374748904977
 6.834170854271357 -0.06001910579534636
 2.261306532663317 0.07474732440891578
 6.78391959798995 0.6046742760178608
 7.085427135678392 0.6161676704982598
 2.964824120603015 0.5765593623997031
 7.386934673366834 0.005794262823622123
 6.683417085427136 0.73149189010516
 6.633165829145729 0.2792303243108248
 5.879396984924623 1.690250693160971
 0.7537688442211056 0.2558281863205511
 9.84924623115578 -0.184413390312938
 5.376884422110553 2.154489275664557
 3.417085427135679 0.4251408358275491
 1.758793969849246 -0.1031076307635829
 9.296482412060302 -0.1643427953001295
 7.537688442211055 0.07699931942984453
 2.361809045226131 0.409146311002782
 2.21105527638191 0.1809408800456334
 1.507537688442211 0.2131443578771107
 2.512562814070352 0.3438555952790128
 4.271356783919598 1.709314321540653
 5.42713567839196 1.839891534687518
 6.733668341708543 0.5281844376898026
 5.477386934673367 1.601886841252268
 3.266331658291457 0.5459401042673809
 8.894472361809045 0.2605929162830354
 1.256281407035176 0.1219615948926403
 1.959798994974874 0.2049347865936632
 9.095477386934673 0.2208889720713647
 1.407035175879397 0.02625104344979276
 5.125628140703518 1.669388115277485
 9.748743718592966 0.1854672963620833
