# Created by Octave 3.0.1, Fri Feb 13 17:46:31 2009 CST <agam@localhost>
# name: set2
# type: matrix
# rows: 200
# columns: 2
 0.7577710923231662 0.3281640823970478
 3.599412688535039 -0.01318636434710183
 4.199314803290879 0.1312429212494962
 4.26246239431781 0.01440296550640596
 4.230888598804345 0.05434596097022962
 2.715346414158012 0.0591919910690206
 6.156890125125726 0.0579754374806327
 4.073019621237019 0.07324981691943128
 4.104593416750483 0.00548481963279009
 1.641837366700194 -0.1942255335845428
 5.178102464208302 -0.03925344756055267
 0.1578689775673263 1.060532837817737
 0.7261972968097009 0.3128823923967042
 0.8524924788635619 0.2121746853914799
 4.357183780858206 0.05373187805811879
 4.546626553938998 -0.007168802987235975
 4.830790713560185 0.0913074516583969
 2.683772618644547 0.05937938955747971
 3.536265097508109 -0.06247720776741519
 0.4420331371885136 0.7277765971247848
 5.430692828316024 -0.01258469542735625
 4.515052758425532 0.03279954382725031
 2.052296708375242 0.03887437458105859
 4.704495531506323 0.02767265860845034
 1.010361456430888 -0.03359400931414314
 5.904299761018003 -0.05026489451749411
 0.1894427730807915 0.9459938189231938
 5.999021147558399 -0.09230758191682409
 2.431182254536825 0.1065464348958883
 2.620625027617617 0.09576182159706301
 5.809578374477607 -0.02470947736952109
 1.452394593619402 -0.1956253214521321
 1.673411162213659 -0.1241549781404668
 5.39911903280256 -0.1426872944361839
 1.19980422951168 -0.1534525280486111
 1.86285393529445 -0.0370800548708111
 5.588561805883351 -0.1792613086247038
 2.778494005184942 0.01149531732184387
 2.147018094915638 0.02562393050267585
 3.094231960319595 -0.07299512782616922
 1.483968389132867 -0.1948847027728363
 4.609774144965928 0.1149863417964332
 2.304887072482964 0.05251634519411611
 2.241739481456033 0.03732292320064629
 1.515542184646332 -0.147226954841421
 5.778004578964143 -0.0107779134875303
 3.031084369292665 0.01285281909777306
 2.273313276969499 0.1233017343215937
 5.146528668694837 -0.03910345960263277
 5.556988010369885 -0.0847817326779856
 4.767643122533254 0.08111740060819046
 2.210165685942568 0.121137816540806
 4.893938304587115 0.0568466630752178
 1.547115980159798 -0.1926450221147365
 2.873215391725338 0.03896283513363324
 2.494329845563755 0.1763490100573159
 6.06216873858533 -0.03214588553007103
 2.904789187238804 0.1163511790853525
 2.336460867996429 0.1132281960098906
 0.4104593416750484 0.835935795978361
 6.283185307179586 0.07279990183468346
 3.252100937886921 -0.07174697927246848
 1.957575321834846 -0.03845151025438896
 2.841641596211873 0.08292152966134042
 3.915150643669692 0.02610237341549384
 4.672921735992858 0.01532157459099744
 5.209676259721768 -0.0558531154910907
 1.105082842971284 -0.03831090942564107
 5.493840419342955 -0.04148215792900373
 3.788855461615831 0.0278158544909797
 2.368034663509894 0.1217933055366144
 1.231378025025145 -0.200855798609876
 3.567838893021574 -0.09138457724041928
 0.5999021147558399 0.5187482953214587
 1.768132548754054 -0.1012750528114082
 0.9472138654039577 0.08131482237687854
 0.06314759102693052 1.022724743104354
 4.988659691127511 -0.05722595866250556
 4.641347940479393 0.08733122658639009
 0.6946235012962356 0.4287904426593437
 2.746920209671477 0.07291380199630479
 0.2210165685942568 0.8902561298196868
 0.8209186833500968 0.2259835869546511
 3.473117506481179 -0.03608965146133976
 6.030594943071864 -0.009679536798857788
 4.167741007777414 0.08130573466115304
 3.409969915454248 -0.09347109194577148
 0.2525903641077221 0.9698828308042274
 1.357673207079006 -0.1026211603945148
 2.589051232104151 0.1194425832188378
 4.736069327019789 0.09126824958794597
 2.020722912861777 0.04337307546521299
 6.12531632961226 0.04781253508642992
 4.451905167398602 0.04652369250034918
 5.335971441775628 -0.02180621902520816
